city,year,vehicle,COUNT,CO_TOTAL,CO_TOTAL_ff,MEAN,N2O_TOTAL,N2O_TOTAL_ff,NH3_TOTAL,NH3_TOTAL_ff,NOX_TOTAL,NOX_TOTAL_ff,PB_TOTAL,PB_TOTAL_ff,PM_10_TOTAL,PM_10_TOTAL_ff,PM_2.5_TOTAL,PM_2.5_TOTAL_ff,VOC_TOTAL,VOC_TOTAL_ff,co2,co2_ff,ff,road_length_km,co2_congestion,gini_bc,gini_co2_total_congestion,petrol,diesel
gangtok,2023,lmv,20496002.565922294,2.428936187290956,2.246888632875682,16.322103535104528,0.04199765369426572,0.04172203198727282,0.046114909881998414,0.04555478640656568,1.2556172642977743,1.215739137967342,6.4785071751568895,6.3995859492020335,1.814671806233002,1.7996279811848481,0.8904230205656106,0.8837277571900192,0.9669286321244699,0.9570024116989502,10552.3703627277,10049.936293202194,17.7892644934739,200.07766322522923,502.43406952550504,0.8145264176103484,0.6059831795177674,5623.627161660761,908.0911263976468
gaya,2021,2w,219327802.84232432,11.782437689608127,11.184938762874,12.112308519909275,0.06583202174895929,0.06547720439097458,0.09513535662676971,0.09432461068833167,1.670991840624892,1.6307173873482936,0.008325266211891235,0.008316244476538108,0.23076140963143668,0.2301129276433567,0.1948141779386322,0.1941023523787634,3.011765947949073,2.9880160340630972,6729.855135780787,6545.876888322128,14.040390175097121,698.0364926497252,183.9782474586591,0.8709004510111088,0.5425855390986555,4920.689500788574,600.076018362688
gaya,2021,3w,8131214.092920574,0.4632879071002299,0.43979412469682866,12.112308519909275,0.0024406128911773984,0.00242745862681023,0.05466827328302006,0.05420238886215735,0.12202124563016693,0.11908027438398383,0.0007516423771359717,0.0007508278544007071,0.010754977927801472,0.010724754462450324,0.009079603851871013,0.009046428165359732,0.17473883241185253,0.1733608925938054,855.7965337181149,832.4010900899831,14.040390175097121,698.0364926497252,23.39544362813183,0.8709004510111088,0.5425855390986555,4920.689500788574,600.076018362688
gaya,2021,hdv,305497363.0,8.622209568416157,8.163066013255794,14.0530478633523,0.12258615508133543,0.12258615508133543,0.03518349028313792,0.03518349028313792,34.27404188136322,32.35185872463604,1.7711910321851636,1.7311403877359195,1.0358903716164236,1.0069733240065475,0.7431519853211042,0.7184570929527844,1.1291151179822299,1.0653739082977942,5846.701316046347,5480.38520649984,16.2915015694209,698.0364926497252,366.3161095465066,0.8709004510111088,0.5425855390986555,4920.689500788574,600.076018362688
gaya,2021,lmv,21725390.064755116,0.45302178545942645,0.40460351458413385,12.112308519909275,0.0076283171880692086,0.00754341051436505,0.025454743042139974,0.0249968290662829,0.32726120284543886,0.3104544789513319,4.258361547057101,4.183198116912205,1.0021510506305413,0.9884409080597206,0.4337086902812731,0.4280013267515915,0.17437324884593985,0.1715180442414885,4632.703251061623,4275.20014776155,14.040390175097121,698.0364926497252,357.5031033000723,0.8709004510111088,0.5425855390986555,4920.689500788574,600.076018362688
gaya,2022,2w,261563071.34300813,13.91369479324139,13.058491682795902,13.354453714926576,0.08098411738706296,0.08042408257222725,0.11600433170494963,0.11472491291837635,2.0159050927075737,1.9529995619790057,0.009855339041992386,0.00981727692841309,0.27549621587293377,0.27416688580503557,0.2337821397551746,0.23248239725997075,3.70319755670254,3.667101098938048,7955.049780666803,7677.667785495537,15.546836150897981,698.0364926497252,277.38199517126577,0.8709004510111088,0.6055388764741612,5398.135324310174,662.7416180674621
gaya,2022,3w,9841138.377621636,0.555220492795533,0.5210939506025517,13.354453714926576,0.003046974106488083,0.0030259031652394375,0.06765109256508937,0.06690496457583352,0.14939580713462214,0.14473396934750488,0.0009030086268737995,0.000899521134787256,0.013030743023450678,0.01296786681132834,0.011057701743631836,0.010996224999212694,0.21804809368211642,0.21592269699892333,1026.6322695321319,990.8349690649364,15.546836150897981,698.0364926497252,35.79730046719544,0.8709004510111088,0.6055388764741612,5398.135324310174,662.7416180674621
gaya,2022,hdv,316580286.0,9.794292707763034,9.276618795877527,14.359604329625821,0.14038733737490455,0.14038733737490455,0.04029261311873549,0.04029261311873549,38.91639925898491,36.74917586349433,2.023151732457849,1.9779196765638338,1.1816244704783587,1.1490060456978346,0.8469309370956096,0.8190808059975727,1.282063796030229,1.2101931434933184,6605.298627525483,6198.443541144555,16.50464338654906,698.0364926497252,406.8550863809287,0.8709004510111088,0.6055388764741612,5398.135324310174,662.7416180674621
gaya,2022,lmv,27059304.279370267,0.5397871194140227,0.4731291858655687,13.354453714926576,0.009768094267270738,0.009636406647057436,0.032238487274954736,0.03153400321521003,0.40577024847804216,0.3806231232844774,5.214734617605831,5.094570697307412,1.2417150061027589,1.2201195002462155,0.5405870601254812,0.5316462346879427,0.22281733594812314,0.21852310928008184,5550.780772003234,5053.327937242146,15.546836150897981,698.0364926497252,497.4528347610885,0.8709004510111088,0.6055388764741612,5398.135324310174,662.7416180674621
gaya,2023,2w,261690443.07179442,14.79911911577817,13.883262197621553,13.917544014129344,0.08818676265337205,0.08753631194315095,0.11803239807745958,0.11662302878494753,2.173364182588317,2.100786290653744,0.011598592715453711,0.011542151782141056,0.3186470553514192,0.31682676019784606,0.26736770020123785,0.2656483107559558,3.993570028862746,3.9531804689624384,8674.039244871852,8351.197760798026,16.154267661868907,698.0364926497252,322.841484073826,0.8709004510111088,0.5950725035935608,5664.072371382565,637.2242730506292
