fc,co2_total,co2_total_ff,co2_congestion_total,year,city
4,1698.686185659922,1505.1934340801204,193.4927515798019,2022,gaya
5,14790.835637187754,14244.566536948485,546.2691002392687,2022,gaya
2,1203.7203737260422,1024.712962140687,179.00741158535507,2023,gaya
3,1405.8216341060113,1183.4852952967258,222.33633880928548,2023,gaya
4,1945.6651326736012,1723.3332847930974,222.33184788050386,2023,gaya
5,17504.211942174654,16862.177511686215,642.0344304884383,2023,gaya
1,17864.36507090285,16338.883573349563,1525.48149755329,2021,ghaziabad
2,9061.256431253938,8161.613547877235,899.6428833767036,2021,ghaziabad
3,6103.332453958722,5627.50545667507,475.82699728365225,2021,ghaziabad
4,10689.12204350789,9701.489285420834,987.632758087058,2021,ghaziabad
5,117640.9586075261,113683.35151207708,3957.607095449027,2021,ghaziabad
1,22001.86784969949,20340.143070849866,1661.724778849624,2022,ghaziabad
2,14576.351237328954,13088.227611813945,1488.1236255150088,2022,ghaziabad
3,8668.433987401619,7915.237505091915,753.1964823097029,2022,ghaziabad
4,14406.745626990829,12783.978416412518,1622.7672105783124,2022,ghaziabad
5,92670.8148473571,89353.4919844055,3317.3228629516066,2022,ghaziabad
1,22881.72785157982,20943.949199682665,1937.7786518971568,2023,ghaziabad
2,17790.963628636695,15701.533427254473,2089.430201382221,2023,ghaziabad
3,10614.599303579022,9592.724032388074,1021.8752711909473,2023,ghaziabad
4,20140.47431819868,17661.285382876962,2479.188935321719,2023,ghaziabad
5,106911.685470028,102497.54707818865,4414.138391839346,2023,ghaziabad
1,2118.5548126293243,1944.9836169338334,173.57119569549056,2021,guntur
2,756.5629629399552,696.3828103152463,60.18015262470891,2021,guntur
3,4226.74796699255,3866.218981641981,360.5289853505688,2021,guntur
4,3607.215212832094,3398.303508863764,208.91170396833024,2021,guntur
5,69287.81776019765,67814.74191190841,1473.0758482892377,2021,guntur
1,2275.2587498676585,2084.8419681748496,190.416781692809,2022,guntur
2,790.9858834577591,734.7405221822606,56.2453612754985,2022,guntur
3,4451.5957176265565,4065.2764630040015,386.31925462255504,2022,guntur
4,3420.914315598553,3178.0868169019136,242.82749869663928,2022,guntur
5,63148.667893652055,61791.47501571271,1357.1928779393431,2022,guntur
1,2640.814550427514,2400.1679743703744,240.6465760571395,2023,guntur
2,911.5437702973582,843.434935864369,68.10883443298917,2023,guntur
3,5518.780904642714,5048.822466898118,469.9584377445958,2023,guntur
4,4211.75060109143,3909.269163323708,302.4814377677221,2023,guntur
5,73652.21819734338,71990.3009966641,1661.9172006792774,2023,guntur
1,20540.880136012845,18935.258661106156,1605.621474906688,2021,gurgaon
2,21290.540905017493,19083.534746475998,2207.006158541498,2021,gurgaon
3,17799.57382323137,16078.04286161412,1721.5309616172494,2021,gurgaon
4,13034.40582839342,12070.80742781879,963.5984005746277,2021,gurgaon
5,151935.68879268275,148454.29032606137,3481.398466621393,2021,gurgaon
1,27530.17925731941,25495.35342576693,2034.8258315524804,2022,gurgaon
2,34951.85156984438,31019.99997367651,3931.8515961678713,2022,gurgaon
3,25375.581382760967,22600.338034726767,2775.2433480342,2022,gurgaon
4,15449.414123605271,13809.502764579442,1639.9113590258296,2022,gurgaon
5,91429.9116042035,88497.46355737685,2932.448046826654,2022,gurgaon
1,30019.64648765757,27402.524567271863,2617.1219203857077,2023,gurgaon
2,45574.054896461275,40320.14269431327,5253.912202148009,2023,gurgaon
3,35221.981882863576,31189.88965463411,4032.092228229466,2023,gurgaon
4,19633.554699039567,17558.40938545613,2075.145313583436,2023,gurgaon
5,105702.71662148215,102012.55718990765,3690.1594315745133,2023,gurgaon
1,2314.499729354742,2053.7272247841665,260.7725045705755,2021,guwahati
2,3825.792844630598,3024.3302735377156,801.4625710928827,2021,guwahati
3,1765.3515467920631,1507.046414869438,258.3051319226252,2021,guwahati
4,5522.127260964005,4892.838648746701,629.2886122173029,2021,guwahati
5,51394.258515840425,50075.272058074945,1318.9864577654848,2021,guwahati
1,3254.8592438496516,2857.2961510708506,397.56309277880086,2022,guwahati
2,3239.940867570225,2603.7396718377145,636.2011957325103,2022,guwahati
3,1692.0245962940219,1471.1301025280454,220.89449376597648,2022,guwahati
4,6297.112436446231,5485.5266994121375,811.5857370340935,2022,guwahati
5,55593.19243203297,54235.59451208784,1357.5979199451356,2022,guwahati
1,2769.1547900156033,2498.7212192802467,270.43357073535657,2023,guwahati
2,3286.1368209453103,2664.9291427124053,621.2076782329049,2023,guwahati
3,1943.209535066541,1671.3604540247127,271.84908104182836,2023,guwahati
4,8159.362309958509,7138.6490123187605,1020.7132976397495,2023,guwahati
5,69855.27279506948,67849.38430245736,2005.8884926121261,2023,guwahati
1,7925.227679997462,7493.436836326901,431.79084367055987,2021,gwalior
2,2667.10140025734,2394.3239266888722,272.77747356846794,2021,gwalior
3,1903.7131937217216,1734.6218485969775,169.091345124744,2021,gwalior
4,8335.057361312925,7953.541914564796,381.5154467481298,2021,gwalior
5,84910.22430236745,82816.00272875413,2094.2215736133244,2021,gwalior
1,8985.810079571953,8379.03105600584,606.7790235661116,2022,gwalior
2,3568.1821682414043,3105.8959250730763,462.286243168328,2022,gwalior
3,2655.354076545064,2309.3828745665965,345.9712019784678,2022,gwalior
4,8872.7056190854,8337.324849959974,535.3807691254252,2022,gwalior
5,83050.5739572743,80889.77939020112,2160.7945670731965,2022,gwalior
1,11761.524622138008,11031.96476707238,729.5598550656263,2023,gwalior
2,4666.910978467751,4146.187717797688,520.7232606700636,2023,gwalior
3,3322.348395166984,2964.651425228445,357.6969699385392,2023,gwalior
4,10858.395956873072,10144.97723722162,713.4187196514522,2023,gwalior
5,97967.60152608423,95414.21880002966,2553.382726054568,2023,gwalior
3,449.8418404016794,419.46583296635487,30.376007435324542,2021,haldia
4,994.2199787833473,939.2142229753807,55.00575580796665,2021,haldia
5,13005.297331547095,12799.15862943016,206.13870211693458,2021,haldia
3,535.4720532132937,496.55580050150184,38.91625271179193,2022,haldia
4,1080.7268344504669,1017.9061575448084,62.82067690565852,2022,haldia
5,13402.549943867187,13203.46098651104,199.08895735614777,2022,haldia
3,636.9338482484075,587.9251910803163,49.00865716809117,2023,haldia
4,1239.9003774386877,1172.8090446709734,67.09133276771426,2023,haldia
5,15600.24894028961,15359.002362435413,241.246577854198,2023,haldia
1,2734.823460348826,2565.2625074684697,169.56095288035607,2021,hubli dharwad
2,614.3156308433084,574.162099182847,40.15353166046146,2021,hubli dharwad
3,4127.840939896457,3832.567013048595,295.27392684786184,2021,hubli dharwad
4,6190.13124405042,5867.142297124978,322.98894692544246,2021,hubli dharwad
5,125135.45817666723,122941.65347059874,2193.8047060684844,2021,hubli dharwad
1,3273.9010617066874,3072.894132765994,201.00692894069337,2022,hubli dharwad
2,695.4553915608722,637.6285050729637,57.82688648790846,2022,hubli dharwad
3,4557.394006031711,4166.142246106795,391.2517599249155,2022,hubli dharwad
4,6702.9213184066975,6274.627547602304,428.2937708043933,2022,hubli dharwad
5,129313.44723092082,126892.14695197387,2421.3002789469447,2022,hubli dharwad
1,4718.47633602662,4421.833735054396,296.6426009722233,2023,hubli dharwad
2,905.6149284872857,829.8707274184487,75.744201068837,2023,hubli dharwad
3,6150.733278461018,5635.384287852462,515.3489906085556,2023,hubli dharwad
4,8525.19852348104,7948.405684214175,576.7928392668653,2023,hubli dharwad
5,163115.50078310005,159949.49952995757,3166.0012531424977,2023,hubli dharwad
1,4680.871394885011,4368.9498303920955,311.92156449291514,2021,hyderabad
2,24379.958151841955,21798.81457706648,2581.143574775474,2021,hyderabad
3,29404.547347646476,26582.189530984127,2822.3578166623506,2021,hyderabad
4,68555.0359995391,64591.79641306388,3963.2395864752207,2021,hyderabad
5,685601.1179878057,670683.4436542012,14917.674333604573,2021,hyderabad
1,6976.228575560157,6292.594479727662,683.634095832495,2022,hyderabad
2,59826.50927911784,53739.62048286619,6086.888796251656,2022,hyderabad
3,55390.96880761839,49931.38543885609,5459.583368762295,2022,hyderabad
4,89285.22939223926,83566.51035296534,5718.719039273908,2022,hyderabad
5,646250.3472569059,633281.6546163652,12968.692640540712,2022,hyderabad
1,11899.061615852028,10862.478158103513,1036.5834577485143,2023,hyderabad
2,111240.69579594213,100838.50042234905,10402.195373593077,2023,hyderabad
3,81115.09793128326,73252.42574430874,7862.672186974524,2023,hyderabad
4,110331.00870595989,102978.5392227295,7352.469483230393,2023,hyderabad
5,721769.1422572093,710861.5536596952,10907.58859751413,2023,hyderabad
1,640.6785477743568,571.2386939058144,69.43985386854246,2021,imphal
3,833.4198223864005,745.4168176310187,88.00300475538177,2021,imphal
4,1124.9667810226758,1031.2132640481584,93.75351697451732,2021,imphal
5,15763.78266234738,15140.731071202355,623.0515911450238,2021,imphal
1,1007.9998447269107,882.1489575469913,125.85088717991944,2022,imphal
3,1411.7924295932098,1226.7267058873933,185.06572370581645,2022,imphal
4,1553.8104050252084,1397.2746823441585,156.53572268105003,2022,imphal
5,17901.742926368363,16994.285904405806,907.4570219625564,2022,imphal
1,915.8979133860877,816.0691043495177,99.82880903656995,2023,imphal
3,1215.8434204863681,1080.5712243267078,135.27219615966044,2023,imphal
4,1450.047571884262,1326.5322883938018,123.51528349046015,2023,imphal
5,17875.790243784886,17061.183562082027,814.6066817028593,2023,imphal
1,6314.777309764796,6013.128488376664,301.6488213881321,2021,indore
2,13509.678190588631,12099.24575181825,1410.4324387703805,2021,indore
3,12009.686103093662,10144.214021729793,1865.4720813638698,2021,indore
4,16943.494860262384,15164.868324703313,1778.6265355590729,2021,indore
5,176373.52140859893,171060.0087861865,5313.512622412438,2021,indore
1,8488.04958718034,8086.063236051129,401.986351129211,2022,indore
2,22766.23584655223,20155.893054524586,2610.3427920276417,2022,indore
3,21301.00428373246,17330.271190957985,3970.7330927744783,2022,indore
4,23376.757249906932,20377.220286573607,2999.536963333324,2022,indore
5,146683.82723289524,141366.40749857738,5317.419734317887,2022,indore
1,10498.383340161883,9949.939011871638,548.4443282902454,2023,indore
2,23274.14830798695,20462.69867241248,2811.4496355744714,2023,indore
3,20960.22828120025,17564.975317875374,3395.252963324872,2023,indore
4,26434.702442621907,23174.431629582148,3260.2708130397605,2023,indore
5,180651.0484671716,173766.10076344118,6884.947703730427,2023,indore
2,1515.1541827836277,1365.2206283707224,149.93355441290524,2021,itanagar
3,488.992497275489,407.6331446016397,81.35935267384932,2021,itanagar
4,635.081497104101,589.0014147232929,46.080082380808115,2021,itanagar
5,13759.293012108048,13275.078096687244,484.21491542080264,2021,itanagar
2,1782.7261040922672,1605.59582128764,177.13028280462714,2022,itanagar
3,647.7017397356235,547.5908279650538,100.11091177056976,2022,itanagar
4,620.3653308229923,575.4770630133045,44.88826780968781,2022,itanagar
5,13343.220159961913,12978.438452668552,364.7817072933621,2022,itanagar
2,2420.1416890777014,2160.908866232403,259.2328228452984,2023,itanagar
3,822.2760554567742,707.0195336077895,115.25652184898469,2023,itanagar
4,838.5581590725991,776.0651426349531,62.493016437646006,2023,itanagar
5,18132.62724483045,17583.41867473044,549.2085701000126,2023,itanagar
1,1999.8288981205783,1833.3712104051494,166.45768771542882,2021,jabalpur
2,2660.145131731436,2380.5595550451644,279.58557668627105,2021,jabalpur
3,1498.8269353116414,1355.2682281881996,143.5587071234419,2021,jabalpur
4,6658.0295699422695,6031.179186101754,626.8503838405163,2021,jabalpur
5,82020.93963320037,79950.29709439502,2070.6425388053435,2021,jabalpur
1,2398.6762138990575,2200.009657238679,198.66655666037835,2022,jabalpur
2,3989.45720516494,3517.3754258059075,472.08177935903274,2022,jabalpur
3,2037.7478973730613,1834.4689258128747,203.27897156018662,2022,jabalpur
4,8358.336268345285,7567.810823191539,790.525445153745,2022,jabalpur
5,76188.43731209649,73696.44566713402,2491.9916449624698,2022,jabalpur
1,2814.202123025681,2498.0217138385487,316.18040918713234,2023,jabalpur
2,3246.138937102134,2908.809317953612,337.32961914852206,2023,jabalpur
3,1903.8668021250353,1682.72686951717,221.13993260786535,2023,jabalpur
4,7624.873222137404,6938.721015420575,686.1522067168293,2023,jabalpur
5,90150.4228966395,87664.57618439222,2485.8467122472694,2023,jabalpur
1,14658.155335748843,13513.108408987324,1145.0469267615188,2021,jaipur
2,8392.282272328057,7185.6445913041125,1206.6376810239449,2021,jaipur
3,16868.718055519068,15464.740213577514,1403.9778419415554,2021,jaipur
4,18137.797124084776,16784.80519800176,1352.9919260830188,2021,jaipur
5,242114.80247142934,236713.13624290808,5401.666228521278,2021,jaipur
1,24448.9186584021,22426.573550078618,2022.3451083234866,2022,jaipur
2,15723.209516929632,13093.326239504742,2629.8832774248895,2022,jaipur
3,24111.035233512102,21251.585744964443,2859.4494885476583,2022,jaipur
4,22216.509832279724,19739.503718883378,2477.006113396346,2022,jaipur
5,208927.88953902718,202849.10545659042,6078.78408243674,2022,jaipur
1,28367.616423035484,25506.67572147927,2860.940701556215,2023,jaipur
2,23768.495077650965,19696.321564886708,4072.173512764256,2023,jaipur
3,32402.135909944776,28260.45460544608,4141.681304498697,2023,jaipur
4,27846.389156868503,24426.490964073604,3419.8981927948994,2023,jaipur
5,240083.63119104962,232286.50619866242,7797.124992387201,2023,jaipur
1,9902.421200371524,9125.99911686923,776.4220835022944,2021,jalandhar
3,5616.062620732581,5105.844024232168,510.21859650041387,2021,jalandhar
4,10012.785273848658,9237.557056953736,775.2282168949234,2021,jalandhar
5,137977.5450824026,134682.05653586707,3295.488546535515,2021,jalandhar
1,12934.18561035602,11902.770436274248,1031.415174081774,2022,jalandhar
3,5900.66130138965,5259.946873559816,640.7144278298341,2022,jalandhar
4,10113.655016286373,9246.181748807825,867.4732674785487,2022,jalandhar
5,129582.23240130977,126472.5661572266,3109.6662440831656,2022,jalandhar
1,15009.790020233093,13705.075133106122,1304.7148871269712,2023,jalandhar
3,6829.947553938859,6084.973155465873,744.9743984729851,2023,jalandhar
4,11993.324446712988,10943.726576934774,1049.5978697782143,2023,jalandhar
5,153207.16663139974,149516.56378030308,3690.6028510966626,2023,jalandhar
1,4156.155408906757,3777.6773205842505,378.4780883225058,2021,jalgaon
2,1287.6174231814398,1155.961288897957,131.6561342834826,2021,jalgaon
3,2152.2478116761317,1978.4999691833243,173.74784249280745,2021,jalgaon
4,4371.378524732879,4015.0387818789495,356.339742853929,2021,jalgaon
5,65045.27591778744,63204.52490406668,1840.751013720758,2021,jalgaon
1,3193.010731576673,2895.6240398445198,297.38669173215357,2022,jalgaon
2,985.0093428445842,894.8292421460432,90.18010069854108,2022,jalgaon
3,1934.4271305984898,1787.4001771962542,147.02695340223573,2022,jalgaon
4,4123.622681105153,3775.856118811768,347.7665622933853,2022,jalgaon
5,64839.712605864974,63070.77050632018,1768.9420995447936,2022,jalgaon
1,3990.6938232091097,3668.7699440874135,321.92387912169596,2023,jalgaon
2,1248.8971909708384,1137.5758024720164,111.32138849882193,2023,jalgaon
3,2252.5523894555804,2060.47723853716,192.07515091842046,2023,jalgaon
4,4737.433319674449,4338.049484268289,399.38383540615945,2023,jalgaon
5,75534.38569143611,73797.04920642536,1737.3364850107434,2023,jalgaon
3,762.2588281816935,671.727370193773,90.53145798792043,2021,jalpaiguri
4,1478.101282588836,1328.278160964789,149.82312162404688,2021,jalpaiguri
5,19139.081652102395,18432.77094449239,706.310707610005,2021,jalpaiguri
3,986.0258709461598,874.3987150422874,111.6271559038723,2022,jalpaiguri
4,1713.2399971241703,1543.5107494259703,169.72924769819988,2022,jalpaiguri
5,18934.907877074613,18380.563730299295,554.3441467753198,2022,jalpaiguri
3,1002.5937525675926,886.902670008959,115.69108255863351,2023,jalpaiguri
4,1916.9553981380914,1745.0512386360056,171.90415950208592,2023,jalpaiguri
5,21820.223006883396,21160.88821589656,659.334790986837,2023,jalpaiguri
2,2288.2357729334976,2048.0351296982217,240.2006432352759,2021,jammu
3,1642.62668193939,1505.7747291963688,136.85195274302134,2021,jammu
4,4422.926927997872,4021.2565606012768,401.67036739659517,2021,jammu
5,54001.08247309222,52318.80019812924,1682.282274962976,2021,jammu
2,2981.8395615562104,2597.8874892901226,383.95207226608767,2022,jammu
3,2100.96500394912,1893.3434980851841,207.62150586393562,2022,jammu
4,4545.216019720653,4039.3028196538166,505.9132000668369,2022,jammu
5,54087.289449820884,52528.2907761178,1558.9986737030843,2022,jammu
2,5726.104036213775,4890.510366549146,835.5936696646294,2023,jammu
3,4340.106873851577,3835.0319720105235,505.07490184105325,2023,jammu
4,6870.452350836438,6048.174559102089,822.2777917343494,2023,jammu
5,67752.65524103085,65256.48143837208,2496.1738026587655,2023,jammu
1,806.2105780301891,730.1853061565613,76.0252718736279,2021,jamshedpur
2,3052.949799838967,2765.3967636749558,287.5530361640114,2021,jamshedpur
3,3863.767161456922,3606.401678468465,257.36548298845753,2021,jamshedpur
4,7709.390953678699,7250.3053649851945,459.0855886935042,2021,jamshedpur
5,87918.82207754013,86249.70179961991,1669.1202779202183,2021,jamshedpur
1,1044.8366705204833,956.9888753090723,87.8477952114109,2022,jamshedpur
2,4808.566909692223,4334.560227702492,474.0066819897312,2022,jamshedpur
3,6082.646741426623,5562.05276036622,520.5939810604024,2022,jamshedpur
4,8827.077782740957,8180.454257511145,646.6235252298104,2022,jamshedpur
5,79656.4865961438,78038.6194623922,1617.8671337515964,2022,jamshedpur
1,1370.7482641103422,1251.6178497720955,119.13041433824671,2023,jamshedpur
2,6326.456177460758,5719.7081623246095,606.7480151361485,2023,jamshedpur
3,7480.7691285971705,6867.428076466978,613.3410521301921,2023,jamshedpur
4,10821.863447185566,10029.119623734869,792.7438234506977,2023,jamshedpur
5,96187.00136618337,94046.66915692353,2140.3322092598387,2023,jamshedpur
1,4366.122495733454,4078.710177070741,287.4123186627139,2021,jhansi
2,377.94245553197504,341.8152132627791,36.127242269195925,2021,jhansi
3,85.51846905282902,79.32429677558505,6.194172277243974,2021,jhansi
4,3472.887251518485,3194.6542091284687,278.233042390016,2021,jhansi
5,37854.51659719075,36772.07915838003,1082.4374388107121,2021,jhansi
1,5002.469954425646,4603.429537163699,399.04041726194714,2022,jhansi
2,410.4926686287004,361.50031319118557,48.992355437514824,2022,jhansi
3,99.1020242562432,89.06599723521505,10.03602702102814,2022,jhansi
4,3851.944846458062,3466.0389811209343,385.9058653371275,2022,jhansi
5,35449.9055250712,34211.560402389616,1238.345122681576,2022,jhansi
1,7103.039484652014,6540.528628948353,562.5108557036609,2023,jhansi
2,487.09756460959613,438.8709779946625,48.22658661493366,2023,jhansi
3,124.93886371677137,113.33086589152288,11.607997825248495,2023,jhansi
4,4168.654724467077,3720.2276774850866,448.4270469819906,2023,jhansi
5,42202.04700426896,40772.721995151114,1429.3250091178518,2023,jhansi
1,1030.0818426625644,965.1404707877072,64.9413718748573,2021,jodhpur
2,1008.146937545496,891.9700617294761,116.17687581601984,2021,jodhpur
3,4106.983310471161,3776.4798058947154,330.50350457644555,2021,jodhpur
4,5616.330518616691,5306.460799639327,309.8697189773639,2021,jodhpur
5,81483.61917410033,79920.89399643212,1562.7251776682035,2021,jodhpur
1,1047.5432734916594,964.6370466352023,82.90622685645718,2022,jodhpur
2,1136.5928401966237,997.5364552124452,139.05638498417866,2022,jodhpur
3,4743.079451327316,4305.022119979584,438.05733134773175,2022,jodhpur
4,6026.576984022196,5594.978221192963,431.5987628292322,2022,jodhpur
5,78357.492520581,76919.80791069202,1437.6846098889805,2022,jodhpur
1,1256.4475487240074,1159.242299828887,97.20524889512029,2023,jodhpur
2,1436.243201275903,1242.3939694903818,193.8492317855213,2023,jodhpur
3,5777.070588596501,5173.489947919206,603.5806406772937,2023,jodhpur
4,7581.238460105817,7056.976835596931,524.2616245088858,2023,jodhpur
5,97130.56574899338,95058.57211675012,2071.9936322432563,2023,jodhpur
1,15618.320786965554,14359.94613747474,1258.3746494908123,2021,kanpur
2,3380.5456993349453,3049.264757921016,331.2809414139292,2021,kanpur
3,3582.9506029551662,3271.972937238501,310.97766571666523,2021,kanpur
4,16478.550543296773,15305.668693815198,1172.8818494815757,2021,kanpur
5,180289.96428069047,175918.58967471647,4371.374605973992,2021,kanpur
1,21705.01167686689,19833.246041899238,1871.765634967648,2022,kanpur
2,4739.50538502419,4176.477558987679,563.0278260365114,2022,kanpur
3,4402.059905539934,3887.496798268505,514.5631072714292,2022,kanpur
4,17249.088693814643,15528.029631481624,1721.0590623330188,2022,kanpur
5,167207.0425766912,162369.90136807103,4837.1412086201635,2022,kanpur
1,22477.955036157637,20300.484405014104,2177.4706311435352,2023,kanpur
2,5783.788642432074,5056.597795845175,727.190846586899,2023,kanpur
3,5928.912920814879,5210.211906719224,718.7010140956552,2023,kanpur
4,19816.548115328384,17851.077564919204,1965.4705504091803,2023,kanpur
5,191747.1346189017,186810.74052927474,4936.394089626963,2023,kanpur
1,5795.653842548106,4917.092140115548,878.5617024325578,2021,kochi
2,435.5940980388485,377.8313269948054,57.762771044043085,2021,kochi
3,4256.644104022479,3757.269167419665,499.3749366028137,2021,kochi
4,11935.551439616067,10950.506894617643,985.0445449984248,2021,kochi
5,86446.64319645106,84458.2417642589,1988.4014321921563,2021,kochi
1,8464.66284325874,7088.273547965237,1376.389295293503,2022,kochi
2,600.6608632673082,519.6791113764075,80.98175189090067,2022,kochi
3,5373.905433449405,4651.5976880288,722.3077454206058,2022,kochi
4,13658.750333180262,12238.785212509498,1419.9651206707656,2022,kochi
5,90262.89944893206,88364.21377307645,1898.6856758556073,2022,kochi
1,8807.93861833337,7487.790843407011,1320.1477749263584,2023,kochi
2,621.5635157547093,538.0908724635037,83.47264329120553,2023,kochi
3,4829.634319858887,4150.837640408931,678.7966794499557,2023,kochi
4,13633.232904780074,12103.3561319227,1529.8767728573744,2023,kochi
5,99664.75071410942,97290.87086029883,2373.879853810595,2023,kochi
1,1091.2710241898162,1015.4527078645029,75.81831632531328,2021,kohima
3,107.37370254773953,103.01118646839947,4.362516079340056,2021,kohima
4,1172.5126467114765,1110.8135753836227,61.699071327853744,2021,kohima
5,6982.687130967359,6699.767044136085,282.92008683127324,2021,kohima
1,1250.0342440444144,1145.6788951403814,104.35534890403302,2022,kohima
3,109.01618174156853,105.2393690052786,3.776812736289931,2022,kohima
4,1220.968810427843,1153.996937116044,66.97187331179924,2022,kohima
5,7409.0114163659255,7125.958142851156,283.05327351476996,2022,kohima
1,1386.9084378102857,1275.4650989709817,111.44333883930399,2023,kohima
3,118.14630052828846,112.47111797844036,5.675182549848098,2023,kohima
4,1551.0745004005262,1435.056251978304,116.01824842222206,2023,kohima
5,9540.455470071889,9117.74310642948,422.71236364240923,2023,kohima
1,2225.907168888802,2043.0624737713933,182.84469511740858,2021,kolhapur
2,2963.690185471779,2810.728080229525,152.96210524225398,2021,kolhapur
3,2834.8706673261904,2619.4408334134655,215.42983391272455,2021,kolhapur
4,3713.3062912097157,3457.517795338448,255.78849587126757,2021,kolhapur
5,55671.80822918733,54110.876374211584,1560.9318549757459,2021,kolhapur
1,3241.6024965430956,2946.551438215474,295.0510583276218,2022,kolhapur
2,3350.700825608581,3128.444824251766,222.25600135681495,2022,kolhapur
3,3139.0506842973896,2859.337690719853,279.7129935775368,2022,kolhapur
4,3966.773324153907,3691.491582379986,275.2817417739215,2022,kolhapur
5,53665.880401701186,52290.75469404318,1375.1257076580087,2022,kolhapur
1,3885.909498257991,3515.328378826319,370.5811194316722,2023,kolhapur
2,4540.236693365656,4235.780715446557,304.4559779190988,2023,kolhapur
3,4039.580158591551,3651.6588266061035,387.9213319854473,2023,kolhapur
4,4820.3644214775095,4453.703136906145,366.6612845713647,2023,kolhapur
5,62749.47817689936,60944.5137966882,1804.9643802111566,2023,kolhapur
2,14912.722670150792,12909.885207520541,2002.8374626302505,2021,kolkata
3,18970.717275198014,16677.686246924924,2293.031028273088,2021,kolkata
4,33483.99344201657,30121.878085484113,3362.115356532455,2021,kolkata
5,212552.51057688982,206639.86290940308,5912.6476674867545,2021,kolkata
2,22689.100039046414,19720.640538718493,2968.459500327922,2022,kolkata
3,24767.251902158045,21371.346016057443,3395.905886100602,2022,kolkata
4,40209.14200447231,35185.13294577508,5024.00905869723,2022,kolkata
5,188736.47864251045,182083.84252070787,6652.636121802589,2022,kolkata
2,18537.59863798577,16558.561372818265,1979.0372651675052,2023,kolkata
3,14036.646618748833,12260.272850940504,1776.3737678083285,2023,kolkata
4,38747.12503263429,34358.90909669758,4388.215935936712,2023,kolkata
5,248241.51860108084,239506.0317076885,8735.486893392344,2023,kolkata
1,777.4952264047149,733.581458604689,43.91376780002579,2021,korba
2,369.307899548442,349.35786892415615,19.95003062428585,2021,korba
3,2025.613739862601,1919.1529715629838,106.46076829961736,2021,korba
4,1079.656050503904,1028.4397932111926,51.21625729271138,2021,korba
5,39984.50695932671,39341.76421269252,642.7427466341944,2021,korba
1,821.19249488624,760.7042426821278,60.488252204112236,2022,korba
2,320.7000716012987,303.77017273937753,16.92989886192114,2022,korba
3,2099.540806123255,1919.6585021539413,179.88230396931385,2022,korba
4,1172.1172092877493,1097.591145802218,74.52606348553142,2022,korba
5,39896.607628854974,39287.62555594316,608.9820729118128,2022,korba
1,911.8486348106716,823.0997329201934,88.74890189047821,2023,korba
2,409.1938634910725,383.67463178432604,25.519231706746424,2023,korba
3,2561.0334784246356,2364.6009730166893,196.43250540794617,2023,korba
4,1489.5032781435164,1403.1957573376528,86.30752080586353,2023,korba
5,48746.509101295975,48044.9808767602,701.5282245357699,2023,korba
1,4988.256305274823,4672.569096648351,315.68720862647234,2021,kota
2,3949.906228165182,3714.1957078267906,235.71052033839146,2021,kota
3,819.8018243170811,769.6998271757169,50.101997141364116,2021,kota
4,8193.221301055732,7697.210756940796,496.01054411493556,2021,kota
5,90536.41453570132,87847.00356367331,2689.410972028007,2021,kota
1,4674.099248191262,4296.362804507019,377.7364436842435,2022,kota
2,3792.748396084735,3501.873231283292,290.8751648014428,2022,kota
3,827.766360874543,768.5305960848453,59.23576478969775,2022,kota
4,7716.429668020004,7201.716675432236,514.7129925877676,2022,kota
5,84022.29475211402,81916.55819385615,2105.7365582578627,2022,kota
1,5618.0851933092945,5172.823167553056,445.2620257562385,2023,kota
2,4500.015856400102,4162.784063888617,337.2317925114843,2023,kota
3,977.7628788788898,904.5446603861338,73.21821849275587,2023,kota
4,9368.208083720943,8696.803273386824,671.4048103341198,2023,kota
5,103907.53089971346,101543.34712755264,2364.183772160816,2023,kota
1,992.8516571378536,928.4048507994895,64.44680633836411,2021,kurnool
2,861.050948822228,787.6569569306549,73.39399189157304,2021,kurnool
3,608.2855363382974,574.116486722909,34.16904961538835,2021,kurnool
4,1794.1916096015175,1702.9657575327126,91.22585206880503,2021,kurnool
5,36496.94631534773,35863.03262579322,633.9136895545151,2021,kurnool
1,1076.372876742911,913.0257197524858,163.34715699042536,2022,kurnool
2,970.4792656419863,868.9280082397079,101.55125740227842,2022,kurnool
3,602.5668810102399,560.2972069350634,42.269674075176496,2022,kurnool
4,1715.214558614845,1606.0530522637619,109.16150635108313,2022,kurnool
5,34240.987520710994,33515.547441027025,725.4400796839706,2022,kurnool
1,1361.383808463994,1254.5807020622683,106.80310640172577,2023,kurnool
2,1234.285774627946,1107.0493497272255,127.23642490072038,2023,kurnool
3,759.5080779165454,704.3847293691459,55.123348547399466,2023,kurnool
4,2026.5334540449717,1868.4159434092787,158.11751063569287,2023,kurnool
5,41517.47940979412,40627.3583315416,890.1210782525213,2023,kurnool
1,10153.539082263735,9061.116828595597,1092.4222536681377,2021,lucknow
2,135.37962461690068,109.83000857020777,25.54961604669291,2021,lucknow
3,10055.12988974593,8552.926117255165,1502.2037724907634,2021,lucknow
4,22228.666729947294,20107.174211359237,2121.492518588058,2021,lucknow
5,197688.9362455136,191124.056651319,6564.879594194598,2021,lucknow
1,16500.65215767721,14790.702374573772,1709.9497831034396,2022,lucknow
2,331.5806677380967,269.0521825655184,62.528485172578236,2022,lucknow
